lat,lon,segment,CODPRGARCOFERMATA
45.50256723432641,12.275414157993172,5710.0,234.0
45.50256723432641,12.275414157993172,5711.0,234.0
45.502575226280165,12.27553712404429,5711.0,234.0
45.502575226280165,12.27553712404429,5712.0,234.0
45.502616291304534,12.275737149980825,5712.0,234.0
45.502616291304534,12.275737149980825,5713.0,234.0
45.50264426870135,12.275954081253381,5713.0,234.0
45.50264426870135,12.275954081253381,5714.0,234.0
45.50266523338742,12.276089193362312,5714.0,234.0
45.50266523338742,12.276089193362312,5715.0,234.0
45.50269829579357,12.276295155681083,5715.0,234.0
45.50269829579357,12.276295155681083,5716.0,234.0
45.502786227761774,12.276659192828374,5716.0,234.0
45.502786227761774,12.276659192828374,5717.0,234.0
45.50293862066509,12.277207721174157,5717.0,234.0
45.50293862066509,12.277207721174157,5718.0,234.0
45.5029493064037,12.277246231976198,5718.0,234.0
45.5029493064037,12.277246231976198,5719.0,234.0
45.5029920178526,12.277579995812989,5719.0,234.0
45.50321801981025,12.266525053849843,5720.0,235.0
45.503262222655,12.26660659380787,5720.0,235.0
45.503262222655,12.26660659380787,5721.0,235.0
45.50323827269226,12.266754592418984,5721.0,235.0
45.50323827269226,12.266754592418984,5722.0,235.0
45.50320723294045,12.266961576028319,5722.0,235.0
45.50320723294045,12.266961576028319,5723.0,235.0
45.503159262947,12.267187676276707,5723.0,235.0
45.503159262947,12.267187676276707,5724.0,235.0
45.50308818959205,12.267434711560366,5724.0,235.0
45.50308818959205,12.267434711560366,5725.0,235.0
45.50300822440255,12.267649613449985,5725.0,235.0
45.50300822440255,12.267649613449985,5726.0,235.0
45.502977806150106,12.267762546367623,5726.0,235.0
45.502977806150106,12.267762546367623,5727.0,235.0
45.502933287858326,12.267927785516243,5727.0,235.0
45.502933287858326,12.267927785516243,5728.0,235.0
45.502892690706304,12.268128965501472,5728.0,235.0
45.502892690706304,12.268128965501472,5729.0,235.0
45.50287725884066,12.2682057719536,5729.0,235.0
45.50287725884066,12.2682057719536,5730.0,235.0
45.5028559147457,12.268448132994076,5730.0,235.0
45.5028559147457,12.268448132994076,5731.0,235.0
45.50285223081636,12.26848875383011,5731.0,235.0
45.50285223081636,12.26848875383011,5732.0,235.0
45.50281022888975,12.268977739289861,5732.0,235.0
45.50281022888975,12.268977739289861,5733.0,235.0
45.50277116352994,12.26922278517234,5733.0,235.0
45.50277116352994,12.26922278517234,5734.0,235.0
45.502741185309986,12.269665871694874,5734.0,235.0
45.502741185309986,12.269665871694874,5735.0,235.0
45.502646173698885,12.270386803060566,5735.0,235.0
45.502646173698885,12.270386803060566,5736.0,235.0
45.502610265164584,12.270772837357098,5736.0,235.0
45.502610265164584,12.270772837357098,5737.0,235.0
45.50258196366381,12.271355033961902,5737.0,235.0
45.50258196366381,12.271355033961902,5738.0,235.0
45.502578314620294,12.271428938097172,5738.0,235.0
45.502578314620294,12.271428938097172,5739.0,235.0
45.502567015756405,12.271104042876843,5739.0,235.0
45.5035070272816,12.264943983693076,5740.0,236.0
45.503535284622984,12.264692545930433,5740.0,236.0
45.503535284622984,12.264692545930433,5741.0,236.0
45.50355932970724,12.264550567581995,5741.0,236.0
45.50355932970724,12.264550567581995,5742.0,236.0
45.50359127791639,12.264396629520373,5742.0,236.0
45.50359127791639,12.264396629520373,5743.0,236.0
45.503597076589124,12.264373283403671,5743.0,236.0
45.503597076589124,12.264373283403671,5744.0,236.0
45.50360420071027,12.264344509592595,5744.0,236.0
45.50360420071027,12.264344509592595,5745.0,236.0
45.50364247045388,12.26409544245323,5745.0,236.0
45.50364247045388,12.26409544245323,5746.0,236.0
45.50365121119496,12.26403847215936,5746.0,236.0
45.50365121119496,12.26403847215936,5747.0,236.0
45.50368723097161,12.263855455053944,5747.0,236.0
45.50368723097161,12.263855455053944,5748.0,236.0
45.50381419206662,12.263224545626853,5748.0,236.0
45.50381419206662,12.263224545626853,5749.0,236.0
45.50387722699074,12.262921480988693,5749.0,236.0
45.50387722699074,12.262921480988693,5750.0,236.0
45.50392927769488,12.262722364222086,5750.0,236.0
45.50392927769488,12.262722364222086,5751.0,236.0
45.50399220254556,12.262514403168579,5751.0,236.0
45.50399220254556,12.262514403168579,5752.0,236.0
45.50404929326339,12.262274357914546,5752.0,236.0
45.50404929326339,12.262274357914546,5753.0,236.0
45.50413499955548,12.261959032650873,5753.0,236.0
45.50414204193775,12.260833976562026,5754.0,237.0
45.504200274232296,12.260878305281583,5754.0,237.0
45.504200274232296,12.260878305281583,5755.0,237.0
45.50420425650034,12.261063381968873,5755.0,237.0
45.50420425650034,12.261063381968873,5756.0,237.0
45.504194277731244,12.26119836784385,5756.0,237.0
45.504194277731244,12.26119836784385,5757.0,237.0
45.504184208938426,12.261333348467758,5757.0,237.0
45.504184208938426,12.261333348467758,5758.0,237.0
45.504154249258804,12.261597365358082,5758.0,237.0
45.504154249258804,12.261597365358082,5759.0,237.0
45.50414021715191,12.261751318183508,5759.0,237.0
45.50414021715191,12.261751318183508,5760.0,237.0
45.50410135184012,12.262008803304962,5760.0,237.0
45.50410135184012,12.262008803304962,5761.0,237.0
45.50404929326339,12.262274357914546,5761.0,237.0
45.50404929326339,12.262274357914546,5762.0,237.0
45.50399220254556,12.262514403168579,5762.0,237.0
45.50399220254556,12.262514403168579,5763.0,237.0
45.50392927769488,12.262722364222086,5763.0,237.0
45.50392927769488,12.262722364222086,5764.0,237.0
45.50387722699074,12.262921480988693,5764.0,237.0
45.50387722699074,12.262921480988693,5765.0,237.0
45.50381419206662,12.263224545626853,5765.0,237.0
45.50381419206662,12.263224545626853,5766.0,237.0
45.50368723097161,12.263855455053944,5766.0,237.0
45.50368723097161,12.263855455053944,5767.0,237.0
45.50365121119496,12.26403847215936,5767.0,237.0
45.50365121119496,12.26403847215936,5768.0,237.0
45.50364247045388,12.26409544245323,5768.0,237.0
45.50364247045388,12.26409544245323,5769.0,237.0
45.50360420071027,12.264344509592595,5769.0,237.0
45.50360420071027,12.264344509592595,5770.0,237.0
45.503597076589124,12.264373283403671,5770.0,237.0
45.503597076589124,12.264373283403671,5771.0,237.0
45.50359127791639,12.264396629520373,5771.0,237.0
45.50359127791639,12.264396629520373,5772.0,237.0
45.50355932970724,12.264550567581995,5772.0,237.0
45.50355932970724,12.264550567581995,5773.0,237.0
45.503535284622984,12.264692545930433,5773.0,237.0
45.503535284622984,12.264692545930433,5774.0,237.0
45.5034896560846,12.264925057308236,5774.0,237.0
45.5034896560846,12.264925057308236,5775.0,237.0
45.50347123318401,12.265021533659908,5775.0,237.0
45.50347123318401,12.265021533659908,5776.0,237.0
45.50343526223232,12.265196487629831,5776.0,237.0
45.50343526223232,12.265196487629831,5777.0,237.0
45.503408214306,12.265383606536219,5777.0,237.0
45.503408214306,12.265383606536219,5778.0,237.0
45.50332727420835,12.26567359684479,5778.0,237.0
45.50332727420835,12.26567359684479,5779.0,237.0
45.50330226270419,12.265833567330665,5779.0,237.0
45.50330226270419,12.265833567330665,5780.0,237.0
45.50327522946984,12.26601070172405,5780.0,237.0
45.50327522946984,12.26601070172405,5781.0,237.0
45.5032792892046,12.266189635848319,5781.0,237.0
45.5032792892046,12.266189635848319,5782.0,237.0
45.50328130625468,12.266304703773667,5782.0,237.0
45.50328130625468,12.266304703773667,5783.0,237.0
45.50321801981025,12.266525053849843,5783.0,237.0
45.507770982211184,12.282210001596292,5903.0,243.0
45.50780838289591,12.28228041138132,5903.0,243.0
45.50780838289591,12.28228041138132,5904.0,243.0
45.507686372187635,12.28224745284247,5904.0,243.0
45.507686372187635,12.28224745284247,5905.0,243.0
45.50760841451789,12.282219489857527,5905.0,243.0
45.50760841451789,12.282219489857527,5906.0,243.0
45.50754332608537,12.282185362740545,5906.0,243.0
45.50754332608537,12.282185362740545,5907.0,243.0
45.50745740935822,12.282152456254192,5907.0,243.0
45.50745740935822,12.282152456254192,5908.0,243.0
45.507369366942626,12.28212147448221,5908.0,243.0
45.507369366942626,12.28212147448221,5909.0,243.0
45.50727338141563,12.282094383279292,5909.0,243.0
45.50727338141563,12.282094383279292,5910.0,243.0
45.50719331356026,12.282083452243723,5910.0,243.0
45.50719331356026,12.282083452243723,5911.0,243.0
45.507110426853245,12.282073509402018,5911.0,243.0
45.507110426853245,12.282073509402018,5912.0,243.0
45.5070833632758,12.282072446974086,5912.0,243.0
45.5070833632758,12.282072446974086,5913.0,243.0
45.506985414683136,12.282085438975399,5913.0,243.0
45.506985414683136,12.282085438975399,5914.0,243.0
45.506841294297935,12.282101377486688,5914.0,243.0
45.506841294297935,12.282101377486688,5915.0,243.0
45.50651238955574,12.282157515792491,5915.0,243.0
45.50651238955574,12.282157515792491,5916.0,243.0
45.50648734464315,12.282164507742102,5916.0,243.0
45.50648734464315,12.282164507742102,5917.0,243.0
45.506385362409716,12.28218942626672,5917.0,243.0
45.506385362409716,12.28218942626672,5918.0,243.0
45.50619533818535,12.282233417340986,5918.0,243.0
45.50619533818535,12.282233417340986,5919.0,243.0
45.50614631118426,12.282232357223894,5919.0,243.0
45.50614631118426,12.282232357223894,5920.0,243.0
45.505963286486654,12.282286484309479,5920.0,243.0
45.505963286486654,12.282286484309479,5921.0,243.0
45.505884346014845,12.282311462850961,5921.0,243.0
45.505884346014845,12.282311462850961,5922.0,243.0
45.50559133669341,12.282374552182992,5922.0,243.0
45.50559133669341,12.282374552182992,5923.0,243.0
45.505484382114076,12.282406477472906,5923.0,243.0
45.505484382114076,12.282406477472906,5924.0,243.0
45.505412486508945,12.282421240478666,5924.0,243.0
45.505412486508945,12.282421240478666,5925.0,243.0
45.50537228204076,12.28242952642962,5925.0,243.0
45.50537228204076,12.28242952642962,5926.0,243.0
45.50525125892613,12.282465497470865,5926.0,243.0
45.50525125892613,12.282465497470865,5927.0,243.0
45.50516627267514,12.282478474632624,5927.0,243.0
45.50516627267514,12.282478474632624,5928.0,243.0
45.50513170795293,12.28248158411682,5928.0,243.0
45.50513170795293,12.28248158411682,5929.0,243.0
45.5050452406018,12.2824834660311,5929.0,243.0
45.5050452406018,12.2824834660311,5930.0,243.0
45.50462026268781,12.28258751990446,5930.0,243.0
45.50462026268781,12.28258751990446,5931.0,243.0
45.50457628945516,12.282429556166713,5931.0,243.0
45.50457628945516,12.282429556166713,5932.0,243.0
45.50451527991916,12.28225050387733,5932.0,243.0
45.50451527991916,12.28225050387733,5933.0,243.0
45.50456045936484,12.282134978138185,5933.0,243.0
45.50413499955548,12.261959032650873,6180.0,256.0
45.50414021715191,12.261751318183508,6180.0,256.0
45.50414021715191,12.261751318183508,6181.0,256.0
45.504154249258804,12.261597365358082,6181.0,256.0
45.504154249258804,12.261597365358082,6182.0,256.0
45.504184208938426,12.261333348467758,6182.0,256.0
45.504184208938426,12.261333348467758,6183.0,256.0
45.504194277731244,12.26119836784385,6183.0,256.0
45.504194277731244,12.26119836784385,6184.0,256.0
45.50420425650034,12.261063381968873,6184.0,256.0
45.50420425650034,12.261063381968873,6185.0,256.0
45.504200274232296,12.260878305281583,6185.0,256.0
45.504200274232296,12.260878305281583,6186.0,256.0
45.50420030482956,12.260770138554522,6186.0,256.0
45.50420030482956,12.260770138554522,6187.0,256.0
45.50420027051591,12.260686289986403,6187.0,256.0
45.50420027051591,12.260686289986403,6188.0,256.0
45.504193164836416,12.260418338359035,6188.0,256.0
45.504193164836416,12.260418338359035,6189.0,256.0
45.504189197745724,12.260245295575539,6189.0,256.0
45.504189197745724,12.260245295575539,6190.0,256.0
45.504177285349094,12.260098291800071,6190.0,256.0
45.504177285349094,12.260098291800071,6191.0,256.0
45.50426644954058,12.260014604758712,6191.0,256.0
45.50426644954058,12.260014604758712,6192.0,256.0
45.50437423592921,12.260057315655827,6192.0,256.0
45.50437423592921,12.260057315655827,6193.0,256.0
45.504473290530356,12.260084288918053,6193.0,256.0
45.504473290530356,12.260084288918053,6194.0,256.0
45.50463325317595,12.260153313024208,6194.0,256.0
45.50463325317595,12.260153313024208,6195.0,256.0
45.50469851897067,12.260168861329223,6195.0,256.0
45.50469851897067,12.260168861329223,6196.0,256.0
45.50480637546486,12.260215417289931,6196.0,256.0
45.50480637546486,12.260215417289931,6197.0,256.0
45.50488956296848,12.260274757215381,6197.0,256.0
45.50488956296848,12.260274757215381,6198.0,256.0
45.50499123704213,12.260392770942738,6198.0,256.0
45.50499123704213,12.260392770942738,6199.0,256.0
45.505073229679276,12.260503375117066,6199.0,256.0
45.505073229679276,12.260503375117066,6200.0,256.0
45.505138289135225,12.26057024494018,6200.0,256.0
45.505138289135225,12.26057024494018,6201.0,256.0
45.50522531793747,12.260624303234948,6201.0,256.0
45.50522531793747,12.260624303234948,6202.0,256.0
45.50531624743693,12.26067730701526,6202.0,256.0
45.50531624743693,12.26067730701526,6203.0,256.0
45.50561571566574,12.260860263773722,6203.0,256.0
45.50561571566574,12.260860263773722,6204.0,256.0
45.505704275661614,12.26091428350485,6204.0,256.0
45.505704275661614,12.26091428350485,6205.0,256.0
45.50589429377497,12.261021404847098,6205.0,256.0
45.50589429377497,12.261021404847098,6206.0,256.0
45.50598721324493,12.261077213281112,6206.0,256.0
45.50398067887655,12.285963172586582,7782.0,305.0
45.50385532456724,12.286002595332578,7782.0,305.0
45.50385532456724,12.286002595332578,7783.0,305.0
45.50390629186518,12.285945655294995,7783.0,305.0
45.50390629186518,12.285945655294995,7784.0,305.0
45.50391636542962,12.285814648248962,7784.0,305.0
45.50391636542962,12.285814648248962,7785.0,305.0
45.50390430953642,12.285770678953075,7785.0,305.0
45.50390430953642,12.285770678953075,7786.0,305.0
45.50409326548911,12.28561066201665,7786.0,305.0
45.50409326548911,12.28561066201665,7787.0,305.0
45.504141279325964,12.285540620398535,7787.0,305.0
45.504141279325964,12.285540620398535,7788.0,305.0
45.50422027497081,12.28546060586484,7788.0,305.0
45.50422027497081,12.28546060586484,7789.0,305.0
45.504434340381664,12.285347620950553,7789.0,305.0
45.504434340381664,12.285347620950553,7790.0,305.0
45.50466532402102,12.285253541915152,7790.0,305.0
45.50466532402102,12.285253541915152,7791.0,305.0
45.504707372178345,12.285240628995686,7791.0,305.0
45.504707372178345,12.285240628995686,7792.0,305.0
45.50473736551564,12.285230598437488,7792.0,305.0
45.50473736551564,12.285230598437488,7793.0,305.0
45.50474662721896,12.28522780944135,7793.0,305.0
45.50474662721896,12.28522780944135,7794.0,305.0
45.504786316856325,12.285215527222467,7794.0,305.0
45.504786316856325,12.285215527222467,7795.0,305.0
45.50483527668255,12.285187655322504,7795.0,305.0
45.50483527668255,12.285187655322504,7796.0,305.0
45.50494634040423,12.2851505983844,7796.0,305.0
45.50494634040423,12.2851505983844,7797.0,305.0
45.50509329716791,12.285145586116446,7797.0,305.0
45.50509329716791,12.285145586116446,7798.0,305.0
45.50514914138585,12.285463235951687,7798.0,305.0
45.50514914138585,12.285463235951687,7799.0,305.0
45.50519921566218,12.285774917838014,7799.0,305.0
45.50519921566218,12.285774917838014,7800.0,305.0
45.50521547094059,12.285860608759021,7800.0,305.0
45.50521547094059,12.285860608759021,7801.0,305.0
45.50523522866844,12.285949704033372,7801.0,305.0
45.50523522866844,12.285949704033372,7802.0,305.0
45.50523322750575,12.286028571167616,7802.0,305.0
45.502523952550376,12.274626454996563,7854.0,311.0
45.5024902314049,12.274600176779092,7854.0,311.0
45.5024902314049,12.274600176779092,7855.0,311.0
45.50247125047217,12.2743550954833,7855.0,311.0
45.50247125047217,12.2743550954833,7856.0,311.0
45.50247221513107,12.274105027436658,7856.0,311.0
45.50247221513107,12.274105027436658,7857.0,311.0
45.50250522460857,12.272806911613943,7857.0,311.0
45.50250522460857,12.272806911613943,7858.0,311.0
45.502509223623754,12.272589020945997,7858.0,311.0
45.502509223623754,12.272589020945997,7859.0,311.0
45.50256724353857,12.27181193127955,7859.0,311.0
45.50256724353857,12.27181193127955,7860.0,311.0
45.502571251079466,12.271574839843188,7860.0,311.0
45.502571251079466,12.271574839843188,7861.0,311.0
45.50257595215598,12.271476803517253,7861.0,311.0
45.50257595215598,12.271476803517253,7862.0,311.0
45.502578314620294,12.271428938097172,7862.0,311.0
45.502578314620294,12.271428938097172,7863.0,311.0
45.502576003889054,12.271047985129401,7863.0,311.0
45.502576003889054,12.271047985129401,7864.0,312.0
45.502610265164584,12.270772837357098,7864.0,312.0
45.502610265164584,12.270772837357098,7865.0,312.0
45.502646173698885,12.270386803060566,7865.0,312.0
45.502646173698885,12.270386803060566,7866.0,312.0
45.502741185309986,12.269665871694874,7866.0,312.0
45.502741185309986,12.269665871694874,7867.0,312.0
45.50277116352994,12.26922278517234,7867.0,312.0
45.50277116352994,12.26922278517234,7868.0,312.0
45.50281022888975,12.268977739289861,7868.0,312.0
45.50281022888975,12.268977739289861,7869.0,312.0
45.50285223081636,12.26848875383011,7869.0,312.0
45.50285223081636,12.26848875383011,7870.0,312.0
45.5028559147457,12.268448132994076,7870.0,312.0
45.5028559147457,12.268448132994076,7871.0,312.0
45.50287725884066,12.2682057719536,7871.0,312.0
45.50287725884066,12.2682057719536,7872.0,312.0
45.502892690706304,12.268128965501472,7872.0,312.0
45.502892690706304,12.268128965501472,7873.0,312.0
45.502933287858326,12.267927785516243,7873.0,312.0
45.502933287858326,12.267927785516243,7874.0,312.0
45.502977806150106,12.267762546367623,7874.0,312.0
45.502977806150106,12.267762546367623,7875.0,312.0
45.50300822440255,12.267649613449985,7875.0,312.0
45.50300822440255,12.267649613449985,7876.0,312.0
45.50308818959205,12.267434711560366,7876.0,312.0
45.50308818959205,12.267434711560366,7877.0,312.0
45.503159262947,12.267187676276707,7877.0,312.0
45.503159262947,12.267187676276707,7878.0,312.0
45.50320723294045,12.266961576028319,7878.0,312.0
45.50320723294045,12.266961576028319,7879.0,312.0
45.50323827269226,12.266754592418984,7879.0,312.0
45.50323827269226,12.266754592418984,7880.0,312.0
45.503262222655,12.26660659380787,7880.0,312.0
45.503262222655,12.26660659380787,7881.0,312.0
45.50327026298324,12.266486091788796,7881.0,312.0
45.50327026298324,12.266486091788796,7882.0,312.0
45.50328130625468,12.266304703773667,7882.0,312.0
45.50328130625468,12.266304703773667,7883.0,312.0
45.5032792892046,12.266189635848319,7883.0,312.0
45.5032792892046,12.266189635848319,7884.0,312.0
45.50327522946984,12.26601070172405,7884.0,312.0
45.50327522946984,12.26601070172405,7885.0,312.0
45.50330226270419,12.265833567330665,7885.0,312.0
45.50330226270419,12.265833567330665,7886.0,312.0
45.50332727420835,12.26567359684479,7886.0,312.0
45.50332727420835,12.26567359684479,7887.0,312.0
45.503408214306,12.265383606536219,7887.0,312.0
45.503408214306,12.265383606536219,7888.0,312.0
45.50343526223232,12.265196487629831,7888.0,312.0
45.50343526223232,12.265196487629831,7889.0,312.0
45.50347123318401,12.265021533659908,7889.0,312.0
45.50347123318401,12.265021533659908,7890.0,312.0
45.5035070272816,12.264943983693076,7890.0,312.0
45.50321801981025,12.266525053849843,7891.0,313.0
45.503262222655,12.26660659380787,7891.0,313.0
45.503262222655,12.26660659380787,7892.0,313.0
45.50323827269226,12.266754592418984,7892.0,313.0
45.50323827269226,12.266754592418984,7893.0,313.0
45.50320723294045,12.266961576028319,7893.0,313.0
45.50320723294045,12.266961576028319,7894.0,313.0
45.503159262947,12.267187676276707,7894.0,313.0
45.503159262947,12.267187676276707,7895.0,313.0
45.50308818959205,12.267434711560366,7895.0,313.0
45.50308818959205,12.267434711560366,7896.0,313.0
45.50300822440255,12.267649613449985,7896.0,313.0
45.50300822440255,12.267649613449985,7897.0,313.0
45.502977806150106,12.267762546367623,7897.0,313.0
45.502977806150106,12.267762546367623,7898.0,313.0
45.502933287858326,12.267927785516243,7898.0,313.0
45.502933287858326,12.267927785516243,7899.0,313.0
45.502892690706304,12.268128965501472,7899.0,313.0
45.502892690706304,12.268128965501472,7900.0,313.0
45.50287725884066,12.2682057719536,7900.0,313.0
45.50287725884066,12.2682057719536,7901.0,313.0
45.5028559147457,12.268448132994076,7901.0,313.0
45.5028559147457,12.268448132994076,7902.0,313.0
45.50285223081636,12.26848875383011,7902.0,313.0
45.50285223081636,12.26848875383011,7903.0,313.0
45.50281022888975,12.268977739289861,7903.0,313.0
